ico_name,ticker,platform,token,country,hardcap,softcap,raised,bounty_status,activy_status,twitter_status,bitcointalk_status,telegram_status,social_rating,profile_rating,team_rating_ib,team_rating_im,product_rating,vision_rating,icobench_rating,icomarks_rating,icobazaar_rating,aggregate_rating
Bitcoin Origin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Mit-Ra,MTA,Ethereum,ERC20,United Arab Emirates,4000000 USD,N/A,3675000 USD,N/A,N/A,N/A,-,-,-,-,-,6,Benchy,2.0,9,2.0,2.0,2.5,7.9,-,2.5
Chamapesa,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Kakushin,KKN,Ethereum,ERC20,Australia,30000000 USD,4000000 USD,313018 USD,400000000,3000000000,N/A,LOW,-,-,-,MEDIUM,9,Benchy,3.8,10,2.7,3.7,3.5,9.5,-,3.5
TV-TWO,TTV,N/A,N/A,N/A,25000 ETH,2500 ETH,8700000 USD,N/A,N/A,N/A,VERY HIGH,VERY HIGH,VERY HIGH,-,VERY HIGH,N/A,Benchy,4.3,N/A,3.8,4.1,-,-,-,4.1
Chamapesa,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Amon,AMN,N/A,N/A,N/A,25000000 USD,3000000 USD,1332600 USD,2500000000,300000000,72%,HIGH,MEDIUM,MEDIUM,-,MEDIUM,N/A,Benchy,4.5,N/A,3.9,4.2,-,-,-,4.1
Dubailancers Token,DXBC,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.6,6.9,3.3,2.6
Kakushin,KKN,Ethereum,ERC20,Australia,30000000 USD,4000000 USD,313018 USD,400000000,3000000000,N/A,LOW,-,-,-,MEDIUM,9,Benchy,3.8,10,2.7,3.7,3.5,9.5,-,3.5
GISC LoanCoin Network TGE,GIS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.9,-,N/A
Lumenus,XLS,Stellar,Stellar,Indonesia,14,000,000 XLM,1,150,000 XLM,Unknown,25000000,600000000,N/A,-,VERY LOW,VERY LOW,-,-,6,Benchy,N/A,10,N/A,N/A,2.6,7.2,-,2.6
Shanghai Cooperation Organisation Coin,SCO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Chain Works,PIC,N/A,N/A,N/A,161250 ETH,2600 ETH,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.7,4.2,-,2.7
Milkbox,MILK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
CyberTrust,CABS,Ethereum,ERC20,Luxembourg,600,000,N/A,11000000 USD,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,VERY LOW,8,Benchy,3.8,8,3.8,4.0,3.4,7.7,3.8,3.4
carboneum,C8,N/A,N/A,N/A,12000000 USD,1200000 USD,6337157 USD,N/A,N/A,100%,VERY LOW,-,-,-,VERY LOW,N/A,Benchy,5.0,N/A,5.0,5.0,-,-,-,4.0
Golden Currency,IGCT,N/A,N/A,N/A,N/A,40000 USD,N/A,N/A,25000000000,N/A,VERY HIGH,MEDIUM,MEDIUM,-,LOW,N/A,Benchy,4.4,N/A,4.2,5.0,4.0,8.3,-,4.0
Quarteria,XQT,N/A,N/A,Switzerland,N/A,N/A,N/A,50000000,800000000,N/A,VERY LOW,-,-,-,LOW,9,Benchy,N/A,10,N/A,N/A,-,-,-,2.8
HyperQuant,HQT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
CyberTrust,CABS,Ethereum,ERC20,Luxembourg,600,000,N/A,11000000 USD,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,VERY LOW,8,Benchy,3.8,8,3.8,4.0,3.4,7.7,3.8,3.4
COPYTRACK,CPY,N/A,N/A,N/A,N/A,N/A,17470740 USD,N/A,1200000,33%,VERY HIGH,-,-,-,-,N/A,Benchy,4.1,N/A,4.2,4.3,-,-,-,3.4
Spheroid Universe,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,VERY HIGH,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,2.7
UberPro ICO,UBER,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
DDToken (DDToken),DT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.2,4.1,-,N/A
carboneum,C8,N/A,N/A,N/A,12000000 USD,1200000 USD,6337157 USD,N/A,N/A,100%,VERY LOW,-,-,-,VERY LOW,N/A,Benchy,5.0,N/A,5.0,5.0,-,-,-,4.0
ÍBERA,IBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Loyela,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Enkronos,ENK,Ethereum,ERC20,Slovenia,400000 ETH,2500 ETH,12600000 USD,N/A,N/A,100%,-,MEDIUM,MEDIUM,-,-,8,Benchy,3.3,9,2.3,2.5,-,-,-,3.0
WorldCloud,WRLD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,VERY LOW,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Sofia Platform,SFX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,VERY LOW,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
BMF,BMF,Ethereum,ERC20,Bosnia and Herzegovina,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,VERY LOW,VERY LOW,8,N/A,N/A,10,N/A,N/A,N/A,N/A,-,N/A
HyperQuant,HQT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
UberPro ICO,UBER,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
DDToken (DDToken),DT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.2,4.1,-,N/A
ÍBERA,IBR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Loyela,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Enkronos,ENK,Ethereum,ERC20,Slovenia,400000 ETH,2500 ETH,12600000 USD,N/A,N/A,100%,-,MEDIUM,MEDIUM,-,-,8,Benchy,3.3,9,2.3,2.5,-,-,-,3.0
WorldCloud,WRLD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,VERY LOW,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
BMF,BMF,Ethereum,ERC20,Bosnia and Herzegovina,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,VERY LOW,VERY LOW,8,N/A,N/A,10,N/A,N/A,N/A,N/A,-,N/A
REPORTER / News Token,NEWS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,800000000,3%,-,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.6,7.4,4.0,N/A
Trial Token,TRIAL TOKEN,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,100%,VERY LOW,MEDIUM,MEDIUM,-,MEDIUM,N/A,Benchy,N/A,N/A,N/A,N/A,2.8,5.4,2.4,2.8
REPORTER / News Token,NEWS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,800000000,3%,-,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.6,7.4,4.0,N/A
CryptF,CPTF,Ethereum,ERC20,N/A,N/A,N/A,N/A,15000000,50000000,55%,VERY HIGH,VERY LOW,VERY LOW,-,VERY LOW,4,N/A,N/A,10,N/A,N/A,3.0,6.5,-,N/A
AOG,,Ethereum,ERC-20,India,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,4,N/A,N/A,1,N/A,N/A,-,-,-,N/A
WankCoin,WKC,Ethereum,ERC-20,Seychelles,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,VERY LOW,9,N/A,N/A,1,N/A,N/A,3.7,7.0,-,N/A
AIDA Service,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,MEDIUM,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.7,9.1,4.0,N/A
Chainium Token Sale,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3700000000,9%,VERY LOW,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
The Fabric Token Ecosystem,FT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,900000000,52%,VERY HIGH,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
EthicHub,ETHIX,Ethereum,ERC20,Spain,1500000 USD,500000 USD,N/A,800000000,150000000,N/A,VERY HIGH,HIGH,HIGH,-,LOW,8,Benchy,2.4,10,2.0,2.2,-,-,-,3.5
JWC Blockchain Ventures,JWC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,2.4,9.0,3.7,N/A
HODLER.TECH,HDL,N/A,N/A,N/A,N/A,N/A,N/A,240000000,100000000,19%,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
BiNeuro,,Ethereum,ERC20,UK,47000 ETH,N/A,N/A,2200000000,2200000000,N/A,VERY HIGH,VERY LOW,VERY LOW,-,-,6,Benchy,3.4,10,3.8,4.1,3.8,8.1,-,3.8
Museums Chain,MSM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,VERY LOW,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Chainium Token Sale,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3700000000,9%,VERY LOW,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
EthicHub,ETHIX,Ethereum,ERC20,Spain,1500000 USD,500000 USD,N/A,800000000,150000000,N/A,VERY HIGH,HIGH,HIGH,-,LOW,8,Benchy,2.4,10,2.0,2.2,-,-,-,3.5
STK,STK,N/A,N/A,N/A,321430 ETH,3600 ETH,17000000 USD,N/A,1700000000,100%,VERY HIGH,HIGH,HIGH,-,LOW,N/A,Benchy,2.0,N/A,2.0,4.0,-,-,-,2.6
Bank4YOU Group,BFY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5000000000,15%,MEDIUM,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.1,7.9,4.2,N/A
Patriot Project Mall ICO,PPMT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,1.8,3.0,1.9,N/A
MonsterBit ICO,MB,N/A,N/A,N/A,N/A,N/A,N/A,10000000,200000000,150%,MEDIUM,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.8,7.5,2.8,N/A
Root Blockchain,RBC,N/A,N/A,N/A,30000000 USD,1000000 USD,1000000 USD,N/A,N/A,N/A,MEDIUM,VERY HIGH,VERY HIGH,-,VERY LOW,N/A,Benchy,3.8,N/A,4.3,4.7,4.2,9.0,-,4.2
STAY,STAY,Ethereum,ERC20,Indonesia,30,000,000,2,000,000,Unknown,N/A,N/A,N/A,-,LOW,LOW,-,-,6,Benchy,4.0,10,4.0,5.0,3.6,7.4,-,3.6
Chozun,,Ethereum,ERC20,Australia,N/A,N/A,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,8,Benchy,N/A,8,N/A,N/A,2.8,7.5,-,2.8
Sphere Social,SAT,N/A,N/A,N/A,40000000 USD,1500000 USD,15000000 USD,N/A,N/A,N/A,MEDIUM,HIGH,HIGH,-,MEDIUM,N/A,Benchy,3.0,N/A,4.0,1.0,-,-,-,3.1
RepuX ICO,REPUX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,VERY HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
Sphere Social,SAT,N/A,N/A,N/A,40000000 USD,1500000 USD,15000000 USD,N/A,N/A,N/A,MEDIUM,HIGH,HIGH,-,MEDIUM,N/A,Benchy,3.0,N/A,4.0,1.0,-,-,-,3.1
QWASDER,QWS,Ethereum,ERC20,Switzerland,200,000,000,840,000,5000000 USD,N/A,N/A,N/A,-,-,-,-,VERY LOW,10,Benchy,N/A,10,N/A,N/A,3.0,9.0,3.8,3.0
Pointium,,Ethereum,ERC20,Switzerland,56,000,000,5,000,000,1987132 USD,N/A,N/A,100%,LOW,HIGH,HIGH,-,LOW,8,Benchy,N/A,1,N/A,N/A,2.9,6.6,-,2.9
Bytemine,BYTM,Ethereum,ERC20,Cayman Island,110,000,000 EUR,3,000,000 EUR,Unknown,N/A,N/A,N/A,-,-,-,-,LOW,8,Benchy,N/A,9,N/A,N/A,2.9,7.2,-,2.9
ufoodo,UFT,Ethereum,ERC20,Germany,50000 ETH,3000 ETH,N/A,N/A,500000,N/A,VERY HIGH,LOW,LOW,-,-,6,Benchy,1.0,8,2.0,2.0,3.2,6.8,3.5,3.2
Monetizr,MTZ,Ethereum,ERC20,United States,N/A,N/A,N/A,500000000,100000000,42%,-,LOW,LOW,-,VERY LOW,7,N/A,N/A,10,N/A,N/A,3.8,7.1,3.0,N/A
Cryptolux,CLX,Ethereum,ERC-20,UK,N/A,N/A,N/A,N/A,N/A,N/A,LOW,MEDIUM,MEDIUM,-,-,10,Benchy,N/A,1,N/A,N/A,-,-,-,2.2
Caerus Connections,CAER,N/A,N/A,N/A,25000 ETH,5000 ETH,Unknown,N/A,N/A,N/A,-,HIGH,HIGH,-,LOW,N/A,Benchy,2.0,N/A,2.0,3.0,2.6,5.8,-,2.6
World Peace Coin,WPC,N/A,N/A,N/A,N/A,N/A,4204490 USD,N/A,N/A,N/A,MEDIUM,HIGH,HIGH,-,VERY LOW,N/A,Benchy,3.2,N/A,3.2,3.8,3.4,5.2,2.4,3.4
BETEX,BETEX,Ethereum,ERC20,Hong Kong,9000000 USD,1000000 USD,10233480 USD,N/A,900000000,N/A,HIGH,LOW,LOW,-,LOW,7,Benchy,4.3,10,4.3,4.6,-,-,-,3.8
Nkor ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
TrustedHealth,TDH,Ethereum,ERC20,UK,7500 ETH,1000 ETH,1250000 USD,N/A,N/A,100%,LOW,-,-,-,VERY LOW,9,Benchy,4.4,7,3.9,4.2,-,-,-,3.4
Stealthcrypto,QMN,Ethereum,200,000,000 QMN (50%),Gibraltar,100000000 USD,N/A,N/A,N/A,N/A,N/A,VERY HIGH,MEDIUM,MEDIUM,-,-,10,Benchy,N/A,8,N/A,N/A,2.6,8.4,-,2.6
Ip2pglobal,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,MEDIUM,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
Karuna Network,KARUNA,N/A,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,N/A,Benchy,N/A,N/A,N/A,N/A,2.9,5.5,-,2.9
Blue Whale,BWX,N/A,N/A,N/A,22500000 USD,15000000 USD,22700000 USD,370000000,370000000,631%,VERY LOW,MEDIUM,MEDIUM,-,-,N/A,Benchy,4.0,N/A,3.3,3.0,-,-,-,3.5
Naireum,NRT,Ethereum,ERC20,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,1,Benchy,N/A,1,N/A,N/A,2.3,2.8,-,2.3
Cryptolux,CLX,Ethereum,ERC-20,UK,N/A,N/A,N/A,N/A,N/A,N/A,LOW,MEDIUM,MEDIUM,-,-,10,Benchy,N/A,1,N/A,N/A,-,-,-,2.2
Caerus Connections,CAER,N/A,N/A,N/A,25000 ETH,5000 ETH,Unknown,N/A,N/A,N/A,-,HIGH,HIGH,-,LOW,N/A,Benchy,2.0,N/A,2.0,3.0,2.6,5.8,-,2.6
CLIMATECOIN,CO2,Ethereum,ERC20,USA,N/A,N/A,Unknown,N/A,N/A,N/A,VERY HIGH,MEDIUM,MEDIUM,-,-,7,Benchy,4.7,10,3.3,4.0,3.6,7.4,3.4,3.6
Moonlite (PreICO),MNL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3500000000,17%,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.4,6.9,4.1,N/A
WYS TOKEN,WYS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1200000,24%,LOW,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
HoToKeN,RHTKN,Stellar,3,000,000,000 HTKN (30%),Thailand,50000000 USD,2000000 USD,27700000 USD,20000000000,5000000000,54%,LOW,-,-,-,LOW,10,Benchy,4.2,10,4.6,4.2,-,-,-,3.6
Taylor ICO,TAY,N/A,N/A,N/A,N/A,N/A,N/A,644600,50000,N/A,-,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.2,9.8,4.0,N/A
Smoke,SMOKE,Bitshares,122,282,995 SMOKE (50%),Belize,1900000 USD,N/A,250000 USD,1000000000,100000000,35%,VERY HIGH,HIGH,HIGH,-,LOW,8,Benchy,2.7,10,2.6,2.3,2.8,8.3,3.1,2.8
Smart City Eco,SCE,N/A,N/A,N/A,12000000 USD,1200000 USD,Unknown,1200000000,120000000,N/A,HIGH,LOW,LOW,-,VERY LOW,N/A,Benchy,4.6,N/A,3.9,4.0,3.9,7.2,3.9,3.9
OctoBit,OCTOBIT COIN,Ethereum,ERC-20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,VERY LOW,7,N/A,N/A,10,N/A,N/A,3.0,7.6,-,N/A
Parsec Frontiers,PRSC,N/A,N/A,N/A,11459 ETH,3200 ETH,740554 USD,1075900,250000,36%,LOW,VERY HIGH,VERY HIGH,-,LOW,N/A,Benchy,4.0,N/A,4.0,2.0,3.1,8.6,3.5,3.1
Cellrlab,CORC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
FITCASH,FTH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
TrustVerse,TVS,Ethereum,ERC20,Singapore,35000000 USD,N/A,Unknown,N/A,N/A,N/A,-,LOW,LOW,-,LOW,7,Benchy,3.7,5,2.7,3.1,-,-,-,3.2
Game Machine ICO,GMIT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,300000,38%,-,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.4,8.5,3.9,N/A
eHarvestHub,EHH,Ethereum,ERC20,USA,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,8,N/A,N/A,10,N/A,N/A,4.2,8.4,2.5,N/A
VectorZilla ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.1,6.3,3.8,N/A
Gasfiles,,N/A,N/A,N/A,N/A,N/A,N/A,1000000000,1000000000,1%,VERY HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
SunMoney Token Sale,,N/A,N/A,N/A,N/A,N/A,N/A,4800000,50000,6%,VERY HIGH,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
BitGuild,PLAT,Ethereum,ERC20,Cayman Islands,140625 ETH,N/A,2147182 USD,1275000000,4000000000,34%,VERY HIGH,VERY LOW,VERY LOW,-,-,9,Benchy,4.3,10,3.5,3.2,-,-,-,3.6
CoinOil,COIL,Ethereum,ERC20,USA,3500000 USD,120000000 USD,Unknown,N/A,N/A,N/A,-,-,-,-,-,6,Benchy,N/A,1,N/A,N/A,2.3,4.6,-,2.3
TeamMate,,Ethereum,ERC223,N/A,15000000000 USD,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,4,Benchy,4.0,8,4.7,4.5,3.2,5.9,-,3.2
Fenix Trade,FNX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
PayPro ICO,PYP,N/A,N/A,N/A,N/A,N/A,N/A,2000000,75000,406%,VERY HIGH,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.6,8.3,4.2,N/A
Sovrin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,-,8,Benchy,4.5,10,4.0,5.0,1.7,5.8,-,1.7
Ethearnal ICO,,N/A,N/A,N/A,N/A,N/A,N/A,1500000000,10000,0%,LOW,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.9,7.0,3.7,N/A
ONSTELLAR,ONST,Ethereum,ERC20,Cayman Islands,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,VERY LOW,8,Benchy,N/A,10,N/A,N/A,2.7,7.7,-,2.7
VUZZBEE,,Ethereum,ERC-20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,1,N/A,N/A,10,N/A,N/A,N/A,5.5,-,N/A
PayPro ICO,PYP,N/A,N/A,N/A,N/A,N/A,N/A,2000000,75000,406%,VERY HIGH,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.6,8.3,4.2,N/A
Adbank,ADB,N/A,N/A,N/A,10000 ETH,N/A,15000000 USD,5000000,2145000000,N/A,VERY HIGH,VERY HIGH,VERY HIGH,-,HIGH,N/A,Benchy,2.7,N/A,2.6,3.0,-,-,-,3.3
Lendroid,LST,N/A,N/A,N/A,5000 ETH,N/A,4045650500000000000 ETH,20000000,400000,8%,VERY HIGH,HIGH,HIGH,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,2.4
Ethearnal ICO,,N/A,N/A,N/A,N/A,N/A,N/A,1500000000,10000,0%,LOW,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.9,7.0,3.7,N/A
OLXA,OLXA,N/A,N/A,N/A,3000000 USD,1000000 USD,141200 USD,N/A,N/A,100%,HIGH,HIGH,HIGH,-,-,N/A,Benchy,2.0,N/A,2.0,2.5,2.5,8.9,2.4,2.5
VR MED,VRMD,N/A,N/A,N/A,5000000 USD,1000000 USD,Unknown,500000000,100000000,N/A,MEDIUM,VERY LOW,VERY LOW,-,-,N/A,Benchy,5.0,N/A,4.0,5.0,3.2,7.9,-,3.2
Decentralend,DLD,Ethereum,ERC20,UAE,N/A,N/A,N/A,360000000,100000000,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,5,N/A,N/A,1,N/A,N/A,2.1,4.2,-,N/A
Save Environment Token,SET,N/A,N/A,N/A,N/A,5,000,000,Unknown,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,LOW,N/A,Benchy,4.0,N/A,4.0,4.6,3.4,8.6,-,3.4
CrowdPrecision,,Ethereum,ERC20,Singapore,30000 ETH,7500 ETH,N/A,N/A,N/A,N/A,LOW,VERY LOW,VERY LOW,-,-,5,Benchy,5.0,10,2.0,4.0,3.4,7.7,-,3.4
ESR Wallet,ESR,N/A,N/A,N/A,N/A,N/A,2749104 USD,N/A,N/A,100%,HIGH,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,3.0
eHealth First (EHF),EHF,N/A,N/A,N/A,N/A,N/A,N/A,200000000,25000000000,N/A,HIGH,LOW,LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,3.4,7.4,4.2,N/A
PLACTAL,PLT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
ESR Wallet,ESR,N/A,N/A,N/A,N/A,N/A,2749104 USD,N/A,N/A,100%,HIGH,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,3.0
eHealth First (EHF),EHF,N/A,N/A,N/A,N/A,N/A,N/A,200000000,25000000000,N/A,HIGH,LOW,LOW,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,3.4,7.4,4.2,N/A
PLACTAL,PLT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
TITANIUM,BAR,N/A,N/A,UK,N/A,N/A,N/A,3500000000,100000000,100%,VERY HIGH,VERY HIGH,VERY HIGH,-,-,7,N/A,N/A,9,N/A,N/A,-,-,-,N/A
LiveTree.Adept,SED,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.1,9.5,4.0,N/A
MoxyOne ICO,SPEND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,VERY HIGH,N/A,N/A,N/A,N/A,N/A,N/A,3.1,9.3,4.1,N/A
